JobID,Title,ExperienceLevel,YearsOfExperience,Responsibilities,Keywords,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_19,Skill_20,Skill_21,Skill_22,Skill_23,Skill_24,Skill_25,Skill_26,Skill_27,Skill_28,Skill_29,Skill_30,Skill_31,Skill_32,Skill_33,Skill_34,Skill_35
AI-E-019,AI Prompt Engineer,Experienced,3+,Develop and refine prompts for LLMs; Collaborate with AI/data teams; Lead prompt engineering projects; Mentor junior prompt engineers; Document prompt design patterns; Implement prompt evaluation metrics,Prompt Optimization; LLM; Python; AI Frameworks; Model Fine-tuning,Python,Nlp,Hugging Face Transformers,Tensorflow,Pytorch,Prompt Optimization Techniques,Chain-Of-Thought Prompts,Openai Api,Azure Cognitive Services,Data Analytics,Leadership,Collaboration,Problem-Solving,Creativity,Critical Thinking,,,,,,,,,,,,,,,,,,,,
AI-E-020,AI Prompt Engineer,Experienced,3+,Lead prompt optimization projects; Design and refine prompts for AI models; Collaborate with cross-functional AI teams; Mentor junior engineers; Document prompt best practices; Implement evaluation metrics for prompt effectiveness,Prompt Optimization; LLM; Python; AI Frameworks; Model Fine-tuning,Python,Nlp Frameworks,Hugging Face,Pytorch,Tensorflow,Prompt Chain-Of-Thought,Iterative Prompt Optimization,Openai Api,Azure Cognitive Services,Data Analysis,Leadership,Collaboration,Problem-Solving,Creativity,Critical Thinking,,,,,,,,,,,,,,,,,,,,
AND-F-01,Android Developer Intern,Fresher,0,Assist in building small Android app modules.; Write clean code in Java and Kotlin under supervision.; Follow Material Design guidelines for UI development.; Integrate simple REST APIs and store data locally.; Participate in basic unit testing and debugging.,Java; Kotlin; Android Studio; Material Design; UI/UX Design; Android SDK; REST API; SQLite; Mobile Development,Java,Kotlin,Android Studio,Xml,Rest Apis,Sqlite,Ui/Ux,Git,Mvc,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-02,Junior Android Developer,Fresher,0,Develop Android app screens with XML layouts.; Collaborate with designers to implement UI components.; Integrate basic REST APIs and handle JSON responses.; Participate in peer code reviews.; Document small modules and features for clarity.,Java; Kotlin; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Java,Kotlin,Android Studio,Xml,Git,Rest Api,Sqlite,Ui/Ux Design,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-03,Android App Developer Trainee,Fresher,0,Implement small app features using Kotlin and Java.; Assist in connecting apps to APIs for basic data exchange.; Follow app architecture patterns (MVC) under supervision.; Debug minor issues using Android Studio tools.; Learn and apply version control using Git.,Kotlin; Java; Android Studio; Material Design; UI/UX Design; Android SDK; REST API; SQLite,Kotlin,Java,Android Studio,Ui/Ux,Sqlite,Mvc,Rest Apis,Git,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-04,Entry-level Android Developer,Fresher,0,Build Android app screens and connect basic APIs.; Ensure responsive layouts and follow Material Design principles.; Write unit tests for small modules.; Document development workflows.; Collaborate with senior developers for guidance.,Java; Kotlin; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Java,Kotlin,Android Studio,Xml,Material Design,Sqlite,Rest Api,Git,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-05,Android Developer Intern,Fresher,0,Support the development of simple Android modules.; Implement layouts following Material Design.; Assist in connecting REST APIs for data retrieval.; Debug basic issues and document code.; Participate in team discussions and code reviews.,Kotlin; Java; Android Studio; Material Design; UI/UX Design; Android SDK; REST API; SQLite,Kotlin,Java,Android Studio,Xml,Ui/Ux,Git,Sqlite,Rest Api,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-06,Associate Android Developer,Fresher,0,Develop academic or POC Android app features.; Ensure proper UI/UX implementation using Material Design.; Connect apps to REST APIs and handle JSON data.; Debug minor issues and maintain local storage.; Follow version control practices using Git.,Java; Kotlin; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Java,Kotlin,Android Studio,Xml,Ui/Ux Design,Sqlite,Rest Api,Git,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-07,Trainee Android App Developer,Fresher,0,Assist in coding Android app modules in Java/Kotlin.; Apply Material Design and UI/UX best practices.; Perform unit testing for small features.; Connect apps to REST APIs for demonstration projects.; Document code and workflows under supervision.,Kotlin; Java; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Kotlin,Java,Android Studio,Xml,Ui/Ux,Sqlite,Rest Api,Git,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-08,Junior Android Engineer,Fresher,0,Build simple Android app screens with proper layout.; Implement basic app features using Java/Kotlin.; Follow MVC pattern under guidance.; Test functionality using unit tests.; Document code and participate in team reviews.,Java; Kotlin; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Java,Kotlin,Android Studio,Xml,Sqlite,Ui/Ux,Git,Rest Apis,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-09,Android Development Intern,Fresher,0,Assist in small-scale Android app development projects.; Follow Material Design and UI/UX principles.; Integrate basic REST APIs and handle data locally.; Debug minor issues using Android Studio tools.; Learn and apply Git version control.,Kotlin; Java; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Kotlin,Java,Android Studio,Xml,Ui/Ux,Sqlite,Rest Api,Git,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-F-10,Android Developer Trainee,Fresher,0,Develop and test small Android app features.; Follow Material Design for responsive UI layouts.; Integrate basic REST APIs for data functionality.; Debug and document code with guidance.; Participate in learning sessions and code reviews.,Java; Kotlin; Android Studio; Material Design; UI/UX Design; REST API; SQLite,Java,Kotlin,Android Studio,Xml,Ui/Ux,Sqlite,Rest Api,Git,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-01,Android Developer,Experienced,2-3 years,Develop and maintain production Android apps.; Implement MVVM architecture and Jetpack components.; Integrate REST APIs and Firebase services.; Optimize performance with multi-threading and memory management.; Mentor junior developers and participate in agile sprints.,Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Java,Kotlin,Android Studio,Jetpack,Mvvm,Room,Rest Apis,Git,Firebase,Unit Testing,,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-02,Senior Android Developer,Experienced,3-4 years,Lead development of scalable Android apps with clean architecture.; Implement dependency injection using Dagger/Koin.; Integrate APIs and optimize app performance.; Automate CI/CD pipelines and testing.; Guide junior developers and review code quality.,Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Java,Kotlin,Android Studio,Mvvm,Clean Architecture,Dagger,Room,Rest Apis,Firebase,Unit Testing,Ci/Cd,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-03,Lead Android Engineer,Experienced,4-5 years,Architect and lead Android app development projects.; Implement MVVM and modular design patterns.; Optimize app memory and multi-threading performance.; Integrate cloud services like Firebase for analytics and messaging.; Mentor team members and ensure high code quality.,Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Kotlin,Java,Android Studio,Mvvm,Clean Architecture,Jetpack,Room,Firebase,Dagger,Performance Optimization,Ci/Cd,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-04,Android Solutions Engineer,Experienced,3-5 years,"Design and implement efficient Android apps.; Integrate REST APIs, Jetpack components, and Room database.; Ensure smooth app performance and memory optimization.; Lead CI/CD pipeline implementation and automated testing.; Collaborate with cross-functional teams for product delivery.",Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Java,Kotlin,Android Studio,Mvvm,Clean Architecture,Jetpack,Room,Rest Apis,Firebase,Ci/Cd,Unit Testing,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-05,Principal Android Developer,Experienced,5+ years,Define technical direction for Android apps across teams.; Implement advanced MVVM architecture with modularization.; Optimize performance and reduce crash rates.; Mentor senior and junior engineers.; Oversee Play Store releases and CI/CD processes.,Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Kotlin,Java,Android Studio,Mvvm,Clean Architecture,Jetpack,Dagger,Firebase,Room,Ci/Cd,Unit Testing,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-06,Android Tech Lead,Experienced,5+ years,"Lead Android development teams for enterprise apps.; Oversee architecture, modularization, and app performance.; Integrate Firebase services for analytics and messaging.; Ensure CI/CD pipelines and automated tests run smoothly.; Guide and mentor engineers on best coding practices.",Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Kotlin,Java,Android Studio,Mvvm,Clean Architecture,Jetpack,Dagger,Firebase,Room,Ci/Cd,Unit Testing,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-07,Senior Android Engineer,Experienced,4-6 years,Develop and maintain large-scale Android apps.; Implement modular MVVM architecture with Jetpack libraries.; Optimize app performance and reduce crash rates.; Integrate REST APIs and cloud services.; Mentor team members and review code quality.,Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Java,Kotlin,Android Studio,Mvvm,Jetpack,Clean Architecture,Firebase,Dagger,Room,Ci/Cd,Unit Testing,,,,,,,,,,,,,,,,,,,,,,,,
AND-E-08,Android Architect,Experienced,5+ years,"Design Android app architecture for scalability and performance.; Guide development teams on MVVM, modularization, and clean architecture.; Monitor performance metrics and optimize memory usage.; Oversee Play Store releases and continuous integration pipelines.; Mentor senior engineers and ensure best practices are followed.",Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Kotlin,Java,Android Studio,Mvvm,Clean Architecture,Jetpack,Dagger,Firebase,Room,Ci/Cd,Unit Testing,Performance Optimization,,,,,,,,,,,,,,,,,,,,,,,
AND-E-09,Android Solutions Architect,Experienced,5+ years,"Define architecture strategies for multiple Android projects.; Lead app performance optimization, debugging, and CI/CD integration.; Mentor teams on advanced Android development patterns.; Ensure Play Store compliance and smooth deployment.; Collaborate with stakeholders for technical solutions and metrics.",Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Kotlin,Java,Android Studio,Mvvm,Clean Architecture,Jetpack,Dagger,Firebase,Room,Ci/Cd,Unit Testing,Performance Optimization,,,,,,,,,,,,,,,,,,,,,,,
AND-E-10,Principal Android Engineer,Experienced,5+ years,"Set technical standards for Android apps across teams.; Oversee advanced app development, CI/CD, and testing processes.; Optimize app performance and maintain crash-free releases.; Mentor senior and junior engineers on architecture and coding standards.; Drive Android project delivery with measurable KPIs.",Kotlin; Jetpack; MVVM; Room; Material Design; Dependency Injection; Performance Optimization; CI/CD; Firebase; REST API; Play Store; Debugging; Agile; Unit Testing; Android NDK,Kotlin,Java,Android Studio,Mvvm,Clean Architecture,Jetpack,Dagger,Firebase,Room,Ci/Cd,Unit Testing,Performance Optimization,,,,,,,,,,,,,,,,,,,,,,,
AR-F-001,AR/VR Developer,Fresher,0-1,Assist in developing AR/VR applications; Create basic 3D models and animations; Support Unity and Unreal Engine projects; Collaborate with design teams on UI/UX; Test and debug AR/VR interactions; Document development processes,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript,C++,C#,Javascript,Unity,Unreal Engine,Arkit,Arcore,Blender,Maya,3D Modeling,Ui/Ux Fundamentals,Spatial Computing,Communication,Teamwork,Problem-Solving,,,,,,,,,,,,,,,,,,,,
AR-F-002,AR/VR Developer,Fresher,0-1,Support AR/VR project development; Develop basic interactive 3D content; Assist in Unity and Unreal Engine workflows; Integrate basic gestures and motion tracking; Collaborate with UI/UX designers; Test and debug AR/VR applications,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript,C++,C#,Javascript,Unity,Unreal Engine,Arkit,Arcore,3D Modeling Fundamentals,Blender,Ui/Ux Fundamentals,Spatial Computing,Motion Tracking,Teamwork,Problem-Solving,Communication,,,,,,,,,,,,,,,,,,,,
AR-F-003,AR/VR Developer,Fresher,0-1,Assist in AR/VR application development; Support 3D modeling and animation tasks; Help implement basic AR/VR interactions; Test AR/VR applications for functionality; Document development work; Collaborate with cross-functional teams,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript,C++,C#,Javascript,Unity,Unreal Engine,Arkit,Arcore,Blender/Maya,3D Modeling,Ui/Ux Fundamentals,Spatial Computing,Problem-Solving,Teamwork,Communication,Creativity,,,,,,,,,,,,,,,,,,,,
AR-F-004,AR/VR Developer,Fresher,0-1,Develop basic AR/VR interactions; Assist with 3D modeling and animation; Support Unity and Unreal Engine projects; Integrate basic gestures and motion tracking; Collaborate with designers and developers; Test and debug AR/VR content,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript,C++,C#,Javascript,Unity,Unreal Engine,Arkit,Arcore,Blender,Maya,Ui/Ux Fundamentals,Spatial Computing,Motion Tracking,Problem-Solving,Teamwork,Creativity,,,,,,,,,,,,,,,,,,,,
AR-F-005,AR/VR Developer,Fresher,0-1,Assist in AR/VR project tasks; Create basic interactive 3D models; Support development in Unity and Unreal Engine; Help integrate ARKit/ARCore features; Collaborate with design teams; Perform testing and debugging of AR/VR interactions,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Modeling; Spatial Computing; Motion Tracking; JavaScript,C++,C#,Javascript,Unity,Unreal Engine,Arkit,Arcore,Blender/Maya,3D Modeling,Ui/Ux Fundamentals,Spatial Computing,Motion Tracking,Teamwork,Communication,Problem-Solving,,,,,,,,,,,,,,,,,,,,
AR-E-006,AR/VR Developer,Experienced,3+,"Design and develop immersive AR/VR applications; Lead AR/VR projects using Unity and Unreal Engine; Integrate ARKit, ARCore, and Vuforia features; Optimize 3D models and graphics performance; Manage cross-platform deployment; Mentor junior developers and designers; Collaborate with multidisciplinary teams",Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning,C++ Advanced,C# Advanced,Javascript Advanced,Python,Unity Advanced,Unreal Engine Advanced,Arkit Advanced,Arcore Advanced,Vuforia,3D Modeling/Animation Advanced,Ui/Ux Design Advanced,Spatial Computing,Performance Optimization,Cross-Platform Development,Leadership,,,,,,,,,,,,,,,,,,,,
AR-E-007,AR/VR Developer,Experienced,4+,"Lead development of AR/VR applications; Implement advanced 3D graphics and animations; Integrate ARKit, ARCore, Vuforia, and WebVR; Optimize performance and hardware integration; Guide cross-platform development; Mentor team members; Coordinate with project stakeholders",Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning,C++ Advanced,C# Advanced,Javascript Advanced,Python,Unity Advanced,Unreal Engine Advanced,Arkit Advanced,Arcore Advanced,Vuforia,3D Modeling/Animation Advanced,Ui/Ux Design Advanced,Spatial Computing,Hardware Integration,Performance Optimization,Leadership,,,,,,,,,,,,,,,,,,,,
AR-E-008,AR/VR Developer,Experienced,5+,Architect AR/VR experiences; Implement advanced 3D modeling and interactive animations; Integrate hardware and optimize performance; Lead cross-platform deployments; Mentor and guide development teams; Collaborate with design and product teams; Manage AR/VR project timelines,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning,C++,C# Advanced,Javascript Advanced,Python,Unity,Unreal Engine Advanced,Arkit,Arcore,Vuforia,3D Modeling/Animation Advanced,Ui/Ux Design Advanced,Spatial Computing,Gesture And Motion Tracking,Performance Optimization,Cross-Platform Development,Machine Learning,Leadership,Project Management,Collaboration,,,,,,,,,,,,,,,,
AR-E-009,AR/VR Developer,Experienced,6+,Lead AR/VR application architecture and development; Design and implement advanced interactive experiences; Optimize 3D assets and performance; Integrate cross-platform AR/VR features; Mentor and train junior developers; Collaborate with multidisciplinary teams; Ensure project delivery on time and quality standards,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning,C++,C#,Javascript Advanced,Python,Unity,Unreal Engine,Arkit,Arcore,Vuforia,3D Modeling And Animation,Ui/Ux Design,Spatial Computing,Gesture/Motion Tracking,Cross-Platform Deployment,Performance Optimization,Machine Learning,Leadership,Team Collaboration,Project Management,,,,,,,,,,,,,,,,
AR-E-010,AR/VR Developer,Experienced,7+,Lead AR/VR development projects; Architect immersive and interactive applications; Optimize graphics performance and hardware integration; Oversee cross-platform deployment; Mentor teams and review code/designs; Collaborate with design and engineering teams; Manage timelines and deliverables,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning,C++,C#,Javascript Advanced,Python,Unity,Unreal Engine,Arkit,Arcore,Vuforia,3D Graphics,Ui/Ux,Spatial Computing,Gesture/Motion Tracking,Hardware Integration,Performance Optimization,Machine Learning,Leadership,Project Management,Collaboration,,,,,,,,,,,,,,,,
